source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0065010,extracellular membrane-bounded organelle,1.8692694665590675e-50,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",2142,393,150,22155,0.3816793893129771,0.0700280112044818,query_1,"['GO:0043227', 'GO:0043230']"
GO:BP,GO:0051241,negative regulation of multicellular organismal process,2.894276925196386e-50,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1091,389,113,20972,0.29048843187660667,0.10357470210815765,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']"
GO:BP,GO:0001819,positive regulation of cytokine production,6.570315119042616e-50,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,389,81,20972,0.20822622107969152,0.16463414634146342,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:2000145,regulation of cell motility,2.6887561033526936e-49,True,"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]",1005,389,108,20972,0.2776349614395887,0.10746268656716418,query_1,"['GO:0040012', 'GO:0048870', 'GO:0050794']"
GO:BP,GO:0002819,regulation of adaptive immune response,5.50636129533577e-49,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",215,389,59,20972,0.15167095115681234,0.2744186046511628,query_1,"['GO:0002250', 'GO:0050776']"
GO:BP,GO:1901652,response to peptide,6.88019705666343e-49,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",993,389,107,20972,0.2750642673521851,0.10775427995971802,query_1,['GO:0042221']
GO:BP,GO:0009967,positive regulation of signal transduction,1.29361552053943e-48,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1569,389,131,20972,0.33676092544987146,0.08349267049075844,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
GO:BP,GO:0040012,regulation of locomotion,1.777695438265836e-48,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",1046,389,109,20972,0.2802056555269923,0.10420650095602295,query_1,"['GO:0040011', 'GO:0050789']"
GO:BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2.9961493434638174e-48,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]",200,389,57,20972,0.14652956298200515,0.285,query_1,"['GO:0002460', 'GO:0002819']"
GO:BP,GO:0032943,mononuclear cell proliferation,3.476822753317837e-48,True,"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]",302,389,66,20972,0.16966580976863754,0.2185430463576159,query_1,['GO:0070661']
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,3.533421577384539e-48,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",243,389,61,20972,0.15681233933161953,0.25102880658436216,query_1,"['GO:0032943', 'GO:0070663']"
GO:BP,GO:0042127,regulation of cell population proliferation,4.6615341663639574e-48,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1639,389,133,20972,0.34190231362467866,0.0811470408785845,query_1,"['GO:0008283', 'GO:0050794']"
GO:BP,GO:0023056,positive regulation of signaling,6.833539239027217e-48,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1779,389,138,20972,0.35475578406169667,0.0775716694772344,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0050789,regulation of biological process,7.177086174954692e-48,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",12397,389,360,20972,0.9254498714652957,0.02903928369766879,query_1,"['GO:0008150', 'GO:0065007']"
GO:BP,GO:0034097,response to cytokine,1.2107351454291484e-47,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",979,389,105,20972,0.2699228791773779,0.10725229826353422,query_1,['GO:1901652']
GO:BP,GO:0046651,lymphocyte proliferation,1.2204531707390106e-47,True,"""The expansion of a lymphocyte population by cell division."" [GOC:ai]",295,389,65,20972,0.16709511568123395,0.22033898305084745,query_1,"['GO:0032943', 'GO:0046649']"
GO:BP,GO:0050670,regulation of lymphocyte proliferation,2.4842591563982816e-47,True,"""Any process that modulates the frequency, rate or extent of lymphocyte proliferation."" [GOC:ai]",239,389,60,20972,0.15424164524421594,0.2510460251046025,query_1,"['GO:0032944', 'GO:0046651', 'GO:0051249']"
GO:BP,GO:0070661,leukocyte proliferation,4.058275316914511e-47,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",339,389,68,20972,0.17480719794344474,0.20058997050147492,query_1,['GO:0008283']
GO:CC,GO:0030141,secretory granule,8.015937204797268e-47,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",906,393,98,22155,0.24936386768447838,0.10816777041942605,query_1,"['GO:0012505', 'GO:0099503']"
GO:BP,GO:0032103,positive regulation of response to external stimulus,1.3464790764519555e-46,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",645,389,87,20972,0.2236503856041131,0.13488372093023257,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048584']"
GO:MF,GO:0004888,transmembrane signaling receptor activity,1.4134983284958763e-46,True,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",1283,386,118,20208,0.30569948186528495,0.09197194076383476,query_1,['GO:0038023']
GO:BP,GO:0070663,regulation of leukocyte proliferation,1.488958888215051e-46,True,"""Any process that modulates the frequency, rate or extent of leukocyte proliferation."" [GOC:add, GOC:mah]",269,389,62,20972,0.15938303341902313,0.23048327137546468,query_1,"['GO:0042127', 'GO:0070661']"
GO:BP,GO:0010647,positive regulation of cell communication,2.5330339751351823e-46,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1778,389,136,20972,0.3496143958868895,0.0764904386951631,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0065007,biological regulation,3.818442229824923e-46,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",12804,389,363,20972,0.9331619537275064,0.028350515463917526,query_1,['GO:0008150']
GO:BP,GO:2000026,regulation of multicellular organismal development,4.488941357834328e-46,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1392,389,121,20972,0.3110539845758355,0.08692528735632184,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:BP,GO:0008283,cell population proliferation,6.367453616520626e-46,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",1961,389,142,20972,0.36503856041131105,0.07241203467618562,query_1,['GO:0009987']
GO:BP,GO:0010628,positive regulation of gene expression,9.993340000897433e-46,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1184,389,112,20972,0.2879177377892031,0.0945945945945946,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0060326,cell chemotaxis,1.0724909159238654e-45,True,"""The directed movement of a motile cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [GOC:dph]",315,389,65,20972,0.16709511568123395,0.20634920634920634,query_1,"['GO:0006935', 'GO:0016477', 'GO:0070887']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,1.8540326785641075e-45,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",923,389,100,20972,0.2570694087403599,0.10834236186348863,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:0050794,regulation of cellular process,1.0265581776090622e-44,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",11962,389,351,20972,0.9023136246786633,0.029342919244273534,query_1,"['GO:0009987', 'GO:0050789']"
GO:BP,GO:0002274,myeloid leukocyte activation,2.904815501994366e-44,True,"""A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:add, ISBN:0781735149]",243,389,58,20972,0.14910025706940874,0.23868312757201646,query_1,['GO:0045321']
GO:CC,GO:0012506,vesicle membrane,1.3971377694188612e-42,True,"""The lipid bilayer surrounding any membrane-bounded vesicle in the cell."" [GOC:mah, GOC:vesicle]",1276,393,109,22155,0.27735368956743,0.08542319749216301,query_1,"['GO:0031090', 'GO:0031982']"
GO:CC,GO:0030659,cytoplasmic vesicle membrane,2.2492148143367123e-42,True,"""The lipid bilayer surrounding a cytoplasmic vesicle."" [GOC:mah]",1257,393,108,22155,0.2748091603053435,0.08591885441527446,query_1,"['GO:0012506', 'GO:0031410']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,2.891579385893978e-42,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",891,389,95,20972,0.2442159383033419,0.10662177328843996,query_1,['GO:0034097']
GO:MF,GO:0030545,signaling receptor regulator activity,5.234058620612884e-42,True,"""Binds to and modulates the activity of a receptor."" [GOC:ceb]",594,386,80,20208,0.20725388601036268,0.13468013468013468,query_1,['GO:0098772']
KEGG,KEGG:04514,Cell adhesion molecule (CAM) interaction,7.741996103001694e-42,True,Cell adhesion molecule (CAM) interaction,155,324,58,8716,0.17901234567901234,0.3741935483870968,query_1,['KEGG:00000']
GO:BP,GO:0002263,cell activation involved in immune response,1.5790368310324897e-41,True,"""A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",308,389,61,20972,0.15681233933161953,0.19805194805194806,query_1,"['GO:0001775', 'GO:0002252', 'GO:0006955']"
